Name,Identity,Status,Gender,Alignment,Race,Height,Weight,EyeColor,HairColor,SkinColor,Publisher,Year,Appearances,FirstAppearance,AdditionalData
Josh Azeveda,Public,Living,Male,Good,,,,Brown,Brown,,DC,2003,14,2/1/03,
Nyssa Raatko,Secret,Deceased,Female,Bad,,,,Blue,Black,,DC,2003,14,8/1/03,
Rachel Keast,,Living,Female,Neutral,,,,Brown,Black,,DC,2003,14,10/1/03,
Gannon Malloy,Public,Living,Male,Good,,,,,Blond,,DC,2002,14,9/1/02,
LeTonya Charles,,Living,Female,Bad,,,,Brown,Black,,DC,2002,14,5/1/02,
Jeremy Tell,Public,Living,Male,Bad,,,,,Brown,,DC,2001,14,8/1/01,
Epsilon,Secret,Deceased,Male,Bad,,,,Brown,Blond,,DC,2000,14,11/1/00,
Kip Kettering,Public,Living,Male,,,,,,Red,,DC,2000,14,4/1/00,
Cal Usjak,,Living,Male,Good,,,,,Red,,DC,1999,14,3/1/99,
Claudio Tielli,,Living,Male,Good,,,,,Brown,,DC,1999,14,3/1/99,
Macklin Arnot,Public,Living,Male,Bad,,,,,Brown,,DC,1999,14,7/1/99,
Nona Lin-Baker,Public,Living,Female,Good,,,,,Black,,DC,1999,14,3/1/99,
Theo Storm,Secret,Living,Male,Good,,,,,Black,,DC,1999,14,3/1/99,
Francis Dutton,Public,Living,Male,Good,,,,Green,Blond,,DC,1997,14,8/1/97,
Gecko,Secret,Living,Male,Good,,,,,,,DC,1997,14,8/1/97,
Henry Hogan,Public,Deceased,Male,Good,,,,,Black,,DC,1997,14,1/1/97,
Lauren Isley,,Living,Female,Good,,,,,Red,,DC,1997,14,8/1/97,
Malcolm Thawne,Secret,Living,Male,Bad,,,,Blue,Blond,,DC,1997,14,11/1/97,
Nathaniel Finch,Public,Living,Male,Bad,,,,Black,Brown,,DC,1997,14,8/1/97,
Randy Hanrahan,Secret,Deceased,Male,Bad,,,,Blue,Strawberry Blond,,DC,1997,14,11/1/97,
Stacy Taglia,,Living,Female,Good,,,,Brown,Blond,,DC,1997,14,9/1/97,
Valerie Andrist,Public,Living,Female,Good,,,,Brown,Black,,DC,1997,14,8/1/97,
J. Devlin Davenport,Public,Living,Male,Neutral,,,,,Blond,,DC,1995,14,5/1/95,
Sinclair Batson,Public,Deceased,Male,Bad,,,,Black,Brown,,DC,1995,14,3/1/95,
Steeljacket,Secret,Living,Male,Bad,,,,Yellow,Blond,,DC,1995,14,1/1/95,
Fred Bentson,Secret,Living,Male,Bad,,,,Blue,Blond,,DC,1994,14,7/1/94,
Benjamin Nakashima,,Living,Male,Good,,,,,Black,,DC,1993,14,10/1/93,
Dwayne Geyer,Secret,Deceased,Male,Good,,,,,Brown,,DC,1993,14,9/1/93,
George Cross,Secret,Living,Male,Good,,,,Blue,Blond,,DC,1993,14,11/1/93,
Joshua Xan,Public,Deceased,Male,Good,,,,Brown,Black,,DC,1993,14,1/1/93,
Louis Sendak,Secret,Deceased,Male,Good,,,,Brown,Brown,,DC,1993,14,11/1/93,
Matthew Taylor,Public,Living,Male,Good,,,,Brown,Black,,DC,1993,14,2/1/93,
Nik Mayak,Secret,Deceased,Male,Good,,,,Brown,Black,,DC,1993,14,1/1/93,
Richard Plante,Public,Living,Male,Good,,,,Blue,Black,,DC,1993,14,1/1/93,
Talon the Falcon,,Living,,,,,,,,,DC,1993,14,1/1/93,
Jack Marshall,Secret,Living,Male,Good,,,,Brown,Black,,DC,1992,14,8/1/92,
Ned Smith,Public,Living,Male,Good,,,,,Black,,DC,1992,14,6/1/92,
Thomas Asquith Randolph,,Deceased,Male,Bad,,,,Blue,Red,,DC,1992,14,1/1/92,
Ace the Bat-Hound,Secret,Living,Male,Good,,,,Black,Brown,,DC,1991,14,5/1/91,
First of the Fallen,Secret,Living,Male,Bad,,,,,,,DC,1991,14,6/1/91,
Travis Cody,Public,Living,Male,Good,,,,Blue,Brown,,DC,1991,14,3/1/91,
"Anthony Angelo, Jr.",Public,Living,Male,Neutral,,,,Auburn,,,DC,1989,14,4/1/89,
Iphthime,,Living,Female,Good,,,,,Red,,DC,1989,14,2/1/89,
Janet Drake,Public,Deceased,Female,Good,,,,,Brown,,DC,1989,14,8/1/89,
Susan Linden II,Secret,Living,Female,Good,,,,Violet,Violet,,DC,1989,14,1/1/89,
Virginia Dix,,Living,Female,Good,,,,Green,Blond,,DC,1989,14,8/1/89,
Yolanda Ybarra,Public,Living,Female,Good,,,,Brown,Black,,DC,1989,14,8/1/89,
Gary Lester,Public,Deceased,Male,Neutral,,,,Blue,Brown,,DC,1988,14,1/1/88,
Olaf Friedriksen,Public,Living,Male,Good,,,,Blue,Blond,,DC,1988,14,4/1/88,
Queen Bee II,Secret,Deceased,Female,Bad,,,,Brown,Black,,DC,1988,14,8/1/88,
Rafael di Rienzi,Secret,Living,Male,Good,,,,Brown,Black,,DC,1988,14,5/1/88,
Chuma,,Living,Male,Bad,,,,Brown,,,DC,1987,14,8/1/87,
Epione,,Living,Female,Good,,,,,Brown,,DC,1987,14,8/1/87,
Angela Revere,Public,Living,Female,Neutral,,,,,Black,,DC,1986,14,6/1/86,
Edward Valentine,Public,Living,Male,Good,,,,,Brown,,DC,1986,14,1/1/86,
George H. W. Bush,Public,Living,Male,Good,,,,,Brown,,DC,1986,14,9/1/86,
Nuada Silverhand,Public,Living,Female,Good,,,,,Green,,DC,1986,14,2/1/86,
Cheeks,,Living,,,,,,Blue,Blond,,DC,1985,14,6/1/85,
Crius,Public,Living,Male,Neutral,,,,Blue,Blond,,DC,1985,14,8/1/85,
KT21,Public,Living,Female,Good,,,,Black,Blond,,DC,1985,14,4/1/85,
Lady Eve,Secret,Living,Female,Bad,,,,Green,Black,,DC,1985,14,8/1/85,
Anthony Dunn,,Living,Male,Good,,,,,,,DC,1984,14,1/1/84,
Malcolm Tandy,Public,Living,Male,Bad,,,,,,,DC,1984,14,12/1/84,
Lord Moonstone,Public,Living,Male,Good,,,,,Black,,DC,1983,14,11/1/83,
Confessor,Secret,Living,Male,Bad,,,,,,,DC,1982,14,8/1/82,
Walter Reilly,Public,Living,Male,Neutral,,,,Blue,Grey,,DC,1982,14,6/1/82,
Electrocutioner I,Secret,Deceased,Male,Bad,,,,,,,DC,1981,14,1/1/81,
Vincent Velcoro,Secret,Living,Male,Good,,,,Red,,,DC,1980,14,11/1/80,
Woodson Hex,,Deceased,Male,Bad,,,,,White,,DC,1977,14,12/1/77,
Manhunter Highmaster,Secret,Deceased,Male,Bad,,,,,,,DC,1975,14,8/1/75,
Christine St. Clair,Public,Living,Female,Good,,,,,Red,,DC,1973,14,11/1/73,
Hawk Haukins,Public,Living,Male,Good,,,,Blue,Brown,,DC,1970,14,12/1/70,
Keith Kalmaku,,Living,Male,Good,,,,,Black,,DC,1970,14,1/1/70,
Fashion Thing,Public,Living,Female,Neutral,,,,,White,,DC,1968,14,9/1/68,
King Savage,Secret,Deceased,Male,Good,,,,,Brown,,DC,1968,14,5/1/68,
Kit Dawn-Langman,Public,Deceased,Female,,,,,Blue,Blond,,DC,1968,14,5/1/68,
Lili de Neuve,,Deceased,Female,,,,,,Brown,,DC,1968,14,5/1/68,
Michael Tempest,Secret,Deceased,Male,Good,,,,,Red,,DC,1968,14,5/1/68,
Tadwallader Jutefruce,,Living,Male,Good,,,,,Blond,,DC,1965,14,11/1/65,
Rori Stroh,,Living,Male,Good,,,,,,,DC,1961,14,12/1/61,
Achilles Milo,Public,Living,Male,Bad,,,,Black,Black,,DC,1957,14,9/1/57,
Killer Shark,Secret,Living,Male,Bad,,,,Blue,Black,,DC,1957,14,1/1/57,
Odin,,Living,Male,Good,God / eternal,206,293,Blue,White,,DC,1947,14,5/1/47,
Paul Dekker,Secret,Living,Male,Bad,,,,Blue,Brown,,DC,1946,14,6/1/46,
Bradford Thorne,Secret,Deceased,Male,Bad,,,,Brown,Brown,,DC,1943,14,7/1/43,
Gilda Gold,Public,Living,Female,Good,,,,Blue,Brown,,DC,1942,14,8/1/42,
Buddy Smith,Public,Living,Male,Good,,,,Blue,Blond,,DC,1940,14,7/1/40,
Terrence Kurtzberger,Secret,Deceased,Male,Neutral,,,,Black,Black,,DC,1940,14,2/1/40,
Waylon Grant,Public,Living,Male,Good,,,,,,,DC,1940,14,2/1/40,
Niccolai Tepes,Secret,Deceased,Male,Bad,,,,Red,Black,,DC,1939,14,9/1/39,
Gregory Wolfe,Public,Living,Male,Neutral,,,,Brown,Black,,DC,,14,,
Kiran Singh,Secret,Living,Female,Good,,,,Brown,Brown,,DC,2011,13,1/1/11,
Sonia Zucco,Public,Living,Female,Neutral,,,,Black,Brown,,DC,2011,13,6/1/11,
Heretic,Secret,Deceased,Male,Bad,,,,Blue,Black,,DC,2010,13,7/1/10,
Alysha Grant,Public,Living,Female,Good,,,,Blue,Blond,,DC,2009,13,6/1/09,
Elizabeth Kane,Secret,Living,Female,Bad,,,,Green,Red,,DC,2009,13,8/1/09,
Ewan McBane,Public,Living,Male,Good,,,,Brown,Brown,,DC,2009,13,6/1/09,
Hymn,,Deceased,Male,Good,,,,,,,DC,2009,13,3/1/09,
Lucas Hilton,Public,Living,Male,Good,,,,,Black,,DC,2009,13,3/1/09,
Prudence Wood,Secret,Living,Female,Bad,,,,,,,DC,2009,13,8/1/09,
Sercy,,Deceased,Female,Good,,,,,,,DC,2009,13,8/1/09,
Alkyone,Public,Deceased,Female,Bad,,,,Green,,,DC,2008,13,1/1/08,
Heino Okata,,Living,Male,Good,,,,,,,DC,2008,13,8/1/08,
Marcus Wise,Public,Living,Male,Bad,,,,,Brown,,DC,2008,13,3/1/08,
Roman Cavallo,Public,Living,Male,Bad,,,,Blue,White,,DC,2008,13,3/1/08,
Terrence Bolatinsky,Secret,Living,Male,Bad,,,,Blue,Blond,,DC,2008,13,4/1/08,
Tolifhar,Public,Living,Male,Good,,,,,White,,DC,2008,13,1/1/08,
Deacon Dark,Public,Living,Male,Bad,,,,White,,,DC,2006,13,12/1/06,
Frederick Tuckman,Public,Living,Male,Good,,,,Black,,,DC,2006,13,5/1/06,
Gu Lao,Public,Living,Male,Good,,,,Black,,,DC,2006,13,6/1/06,
Jezebel Jet,Public,Deceased,Female,Bad,,,,Brown,Red,,DC,2006,13,10/1/06,
Rees-Van,Public,Living,Male,Good,,,,Black,,,DC,2006,13,6/1/06,
Relok Hag,,Deceased,Male,Good,,,,,White,,DC,2006,13,7/1/06,
Tapeworm,Secret,Living,Male,Bad,,,,,,,DC,2006,13,1/1/06,
Valerie Perez,Public,Living,Female,,,,,Brown,Black,,DC,2006,13,8/1/06,
Xu Tao,Secret,Living,Male,Good,,,,,Black,,DC,2006,13,6/1/06,
Yang Kei-Ying,Public,Living,Male,,,,,Brown,Black,,DC,2006,13,6/1/06,
Ystina,Secret,Living,Female,Good,,,,Green,Black,,DC,2005,13,5/1/05,
Sara Descarl,,Living,Female,Bad,,,,Purple,Black,,DC,2004,13,12/1/04,
Alana Dominguez,,Living,Female,Neutral,,,,,Brown,,DC,2003,13,10/1/03,
Kristopher Roderic,Public,Deceased,Male,Bad,,,,Blue,Black,,DC,2002,13,5/1/02,
Joely Bartlett,,Living,Female,Good,,,,,,,DC,2000,13,8/1/00,
Phillip Addad,Public,Living,Male,Good,,,,,Black,,DC,2000,13,3/1/00,
Raker Qarrigat,Public,Living,Male,Good,,,,White,Blue,,DC,2000,13,8/1/00,
Janice Porter,Public,Deceased,Female,Bad,,,,Blue,Blond,,DC,1999,13,12/1/99,
Mary Kramer,,Living,Female,Good,,,,,Red,,DC,1999,13,7/1/99,
Adam Winterbourne,Public,Living,Male,Good,,,,Brown,Black,,DC,1998,13,6/1/98,
Angela Margolin,Public,Living,Female,Good,,,,Blue,Blond,,DC,1998,13,12/1/98,
Solaris,Public,Deceased,Genderless,Bad,,,,,,,DC,1998,13,11/1/98,DC One Million
Ceritak,,Living,Male,Good,,,,Yellow,White,,DC,1997,13,4/1/97,
Jake Bennetti,,Living,Male,Good,,,,,Brown,,DC,1997,13,4/1/97,
Meloni Thawne,Public,Living,Female,,,,,Amber,Brown,,DC,1997,13,3/1/97,
James Barr,Secret,Living,Male,Good,,,,Blue,White,,DC,1995,13,10/1/95,
Stanley Printwhistle,Public,Living,Male,Bad,,,,Black,Grey,,DC,1995,13,3/1/95,
Sterling Morris,Public,Living,Male,Neutral,,,,,White,,DC,1995,13,4/1/95,
Letifos,Public,Living,Female,Good,,,,,Black,,DC,1994,13,9/1/94,
Carl Packard,,Living,Male,,,,,,Brown,,DC,1993,13,2/1/93,
Franklin Stern,Public,Living,Male,Good,,,,,Black,,DC,1993,13,11/1/93,
Gpaak,,Living,Male,Good,,,,,,,DC,1993,13,8/1/93,
Naomi Carter,Public,Living,Female,Good,,,,,Grey,,DC,1993,13,10/1/93,
Cairo DeFrey,Public,Living,Female,Bad,,,,Brown,Black,,DC,1992,13,9/1/92,
Shilandra Thane,Public,Living,Female,Good,,,,Black,Red,,DC,1992,13,6/1/92,
Arnold Etchinson,Secret,Deceased,Male,Bad,,,,Brown,Brown,,DC,1991,13,1/1/91,
Belina Pushkin,,Living,Female,Good,,,,,,,DC,1990,13,2/1/90,
Kordax,Public,Living,Male,Bad,,,,Green,Blond,,DC,1990,13,6/1/90,
Mischa Dmitrovich Pushkin,,Living,Male,Good,,,,,,,DC,1990,13,2/1/90,
Beelzebub,,Deceased,,Bad,,,,Black,,,DC,1989,13,4/1/89,
Henri Ducard,Public,Living,Male,Neutral,,,,,Grey,,DC,1989,13,4/1/89,
Jacques Reynard,,Living,Male,Bad,,,,,Black,,DC,1989,13,5/1/89,
Thomas Longstreet,Public,Living,Male,Good,,,,,White,,DC,1989,13,8/1/89,
Alec Rois,Secret,Living,Male,Bad,,,,Blue,Black,,DC,1988,13,4/1/88,
Euryale,Public,Living,Female,Bad,,,,Brown,Black,,DC,1988,13,12/1/88,
Michael Shands,Public,Deceased,Male,Good,,,,Brown,Black,,DC,1988,13,5/1/88,
Natalie Gurdin,Secret,Living,Female,,,,,Brown,Brown,,DC,1988,13,3/1/88,
Antiope,Public,Deceased,Female,Good,,,,,Blond,,DC,1987,13,2/1/87,
Phillip Kramer,Public,Living,Male,Good,,,,,Brown,,DC,1987,13,6/1/87,
Rebecca Sharpe,Secret,Living,Female,Bad,,,,Green,Red,,DC,1987,13,1/1/87,
William Heller,Secret,Deceased,Male,Bad,,,,Blue,Blond,,DC,1987,13,8/1/87,
Jack Soo,Public,Living,Male,Good,,,,Brown,Black,,DC,1986,13,8/1/86,
Richard Hertz,Secret,Deceased,Male,Bad,,,,Black,Black,,DC,1986,13,2/1/86,
Benjamin Cox,,Deceased,Male,Neutral,,,,,,,DC,1985,13,6/1/85,
Emily Rice,,Living,Female,Neutral,,,,Blue,Blond,,DC,1985,13,8/1/85,
Penny Dreadful,Secret,Deceased,Female,Bad,,,,,Red,,DC,1985,13,8/1/85,
Lord Diamond,Public,Living,Male,Good,,,,,,,DC,1984,13,3/1/84,
Edward Craig,Public,Deceased,Male,Good,,,,,,,DC,1983,13,3/1/83,
Rita Beckman,Public,Living,Female,Neutral,,,,Brown,Brown,,DC,1983,13,7/1/83,
Bernal Rojas,Secret,Deceased,Male,Good,,,,Brown,Brown,,DC,1982,13,6/1/82,
Harold Carew,Public,Living,Male,Neutral,,,,Blue,Blond,,DC,1982,13,7/1/82,
Waldo Flynn,,Living,Male,Good,,,,Blue,,,DC,1981,13,3/1/81,
Kari Kalmaku,,Living,Female,Good,,,,,Black,,DC,1980,13,11/1/80,
Lady Merria,Public,Living,Female,Good,,,,,Brown,,DC,1980,13,1/1/80,
Helmut Streicher,Secret,Living,Male,Bad,,,,Blue,Blond,,DC,1977,13,2/1/77,
Peter Gambi,Public,Deceased,Male,Neutral,,,,Black,Brown,,DC,1977,13,4/1/77,
Grendel,Public,Deceased,Male,Bad,,,,Brown,,,DC,1975,13,5/1/75,
Buddy Blank,,Living,Male,Good,,,,Black,,,DC,1974,13,10/1/74,
Spawn of Frankenstein,,Living,Male,,,,,Green,Brown,,DC,1973,13,2/1/73,Earth-One
Cassandra Craft,Public,Living,Female,Neutral,,,,Grey,White,,DC,1972,13,2/1/72,
Slig,,Deceased,Male,Bad,,,,Red,,,DC,1971,13,5/1/71,
"Deimos, God of Terror",Public,Deceased,Male,Bad,,,,Red,,,DC,1969,13,8/1/69,
Neil Richards,Secret,Living,Male,Neutral,,,,Blue,Red,,DC,1967,13,2/1/67,
Tzin-Tzin,Secret,Deceased,Male,Bad,,,,,,,DC,1966,13,8/1/66,
King Ra-Man,Public,Living,Male,Neutral,,,,Blue,Black,,DC,1965,13,7/1/65,
Sea Imp,,Living,Male,Neutral,,,,,,,DC,1965,13,4/1/65,
Wendi Harris,,Living,Female,,,,,,Black,,DC,1965,13,6/1/65,
Bromwell Stikk,Public,Living,Male,Bad,,,,Black,Black,,DC,1964,13,7/1/64,
Paul Gambi,Public,Living,Male,Neutral,,,,Brown,Brown,,DC,1963,13,12/1/63,
Loki,,Living,Male,Bad,Asgardian,193,236,Green,Brown,,DC,1961,13,9/1/61,
Xotar,,Living,Male,Bad,,,,,,,DC,1960,13,5/1/60,
Percy Sheldrake,Secret,Deceased,Male,Good,,,,Brown,Brown,,DC,1950,13,12/1/50,
Neptune,Public,Living,Male,,,,,,,,DC,1945,13,9/1/45,
Dala,Secret,Living,Female,Bad,,,,Red,Black,,DC,1939,13,10/1/39,
"Gary Concord, Jr.",,Living,Male,Good,,,,,,,DC,1939,13,11/1/39,
Lady of the Lake,,Living,Female,Good,,,,Blue,Blue,,DC,1936,13,2/1/36,
Clarence Charles Batson V,Public,Deceased,Male,Good,,,,,Black,,DC,,13,,
Chad Graham,Secret,Deceased,Male,Bad,,,,,Blond,,DC,,13,,
Richard Morse,Secret,Living,Male,Good,,,,Blue,,,DC,2011,12,3/1/11,
Tanga,Public,Living,Female,Good,,,,,Purple,,DC,2011,12,3/1/11,
Toby Henston,,Living,Male,Bad,,,,Blue,Black,,DC,2011,12,2/1/11,
Nicholas Cho,Public,Living,Male,Good,,,,Brown,Black,,DC,2010,12,8/1/10,
Weaponer,Secret,Living,Male,Bad,,,,,Black,,DC,2010,12,8/1/10,
Alyce Sinner,Public,Living,Female,Bad,,,,Brown,Black,,DC,2009,12,12/1/09,
Astrild Storm-Daughter,Public,Deceased,Female,Bad,,,,White,Black,,DC,2009,12,6/1/09,
Axel Baines,Public,Living,Male,Good,,,,,Brown,,DC,2009,12,11/1/09,
Jennifer Warren,,Living,Male,Good,,,,,Black,,DC,2009,12,5/1/09,
Akisha,,Living,Female,,,,,,,,DC,2008,12,7/1/08,
April Clarkson,Secret,Deceased,Female,Bad,,,,,,,DC,2008,12,7/1/08,
Lieutenant Carson,,Living,Male,Good,,,,Brown,Black,,DC,2008,12,7/1/08,
Nathan Prince,Secret,Living,Male,Bad,,,,,Brown,,DC,2008,12,4/1/08,
Daniel Khalifa,Secret,Living,Male,Good,,,,Brown,Brown,,DC,2007,12,3/1/07,
Kamandi,Public,Living,Male,Neutral,,,,Blue,Blond,,DC,2007,12,9/1/07,
Katarina Armstrong,,Living,Female,,,,,Green,Blond,,DC,2007,12,1/1/07,
Simon Dark,Secret,Living,Male,Good,,,,Blue,Brown,,DC,2007,12,12/1/07,
Enigma,Secret,Living,Female,Neutral,,,,Green,Red,,DC,2006,12,9/1/06,
Immortal Man in Darkness,Secret,Living,Male,,,,,Brown,Black,,DC,2006,12,6/1/06,
Silica,Public,Deceased,Female,Neutral,,,,White,Pink,,DC,2006,12,12/1/06,
Young Frankenstein,Public,Living,Male,Good,,,,Black,Black,,DC,2006,12,9/1/06,
Alonzo Malrey,Public,Living,Male,Good,,,,,,,DC,2005,12,5/1/05,
Sebastian Blood IX,Secret,Deceased,Male,Bad,,,,Red,White,,DC,2004,12,1/1/04,
Travis Clevenger,Public,Living,Male,Neutral,,,,Blue,Blond,,DC,2004,12,9/1/04,
William Matthews,Secret,Deceased,Male,Bad,,,,Brown,Brown,,DC,2004,12,7/1/04,
Constantine Drakon,Public,Living,Male,Bad,,,,Black,Black,,DC,2003,12,8/1/03,
James Corrigan II,Public,Deceased,Male,Bad,,,,Green,Red,,DC,2003,12,12/1/03,
"Isis, Goddess of Fertility",Public,Living,Female,,,,,Brown,Brown,,DC,2002,12,1/1/02,
Gray Lady,Secret,Living,Female,Bad,,,,,White,,DC,2000,12,3/1/00,
Imperiex-Prime,Secret,Deceased,Male,Bad,,,,Red,Black,,DC,2000,12,2/1/00,
Terrence Berg,,Living,Male,Neutral,,,,,Blond,,DC,2000,12,10/1/00,
Black Flash,,Living,Male,Neutral,God / eternal,,,,,,DC,1998,12,6/1/98,
Chanda Madan,Public,Living,Female,Neutral,,,,Black,Black,,DC,1998,12,11/1/98,
Vicious,Secret,Living,Female,Bad,,,,Black,White,,DC,1998,12,6/1/98,
Dennis Samuel Ellis,Secret,Living,Male,Bad,,,,Brown,Blond,,DC,1997,12,4/1/97,
Nunzio,Public,Living,Male,Bad,,,,,Black,,DC,1997,12,8/1/97,
Dana Dearden,Public,Deceased,Female,Bad,,,,Blue,Brown,,DC,1996,12,2/1/96,
Hillary Chang,Public,Living,Female,,,,,,,,DC,1996,12,2/1/96,
Charnelle,Secret,Living,Female,Good,,,,,,,DC,1995,12,1/1/95,
Fay Moffit,,Deceased,Female,Bad,,,,Blue,Pink,,DC,1995,12,11/1/95,
Jayna,Secret,Living,Female,Good,,,,,Black,,DC,1995,12,10/1/95,
Pamela Sweigeld,Secret,Living,Female,Bad,,,,Brown,Brown,,DC,1995,12,7/1/95,
Zan,Secret,Living,Male,Good,,,,,Black,,DC,1995,12,10/1/95,
Arnold Kaua,,Living,Male,Neutral,,,,,,,DC,1994,12,3/1/94,
Caz Sallucci,,Living,Male,Good,,,,,Black,,DC,1994,12,4/1/94,
Liam Hawkleigh,Secret,Living,Male,Bad,,,,Blue,Brown,,DC,1994,12,5/1/94,
Megan Darrow,Public,Living,Female,Good,,,,Brown,Brown,,DC,1994,12,4/1/94,
Shatterfist II,Secret,Living,Male,Bad,,,,,,,DC,1994,12,5/1/94,
William Twotrees,Secret,Living,Male,Good,,,,Brown,Black,,DC,1994,12,12/1/94,
Gunther Van Horn,,Deceased,Male,Bad,,,,,Brown,,DC,1993,12,10/1/93,
Titus Czonka,Secret,Living,Male,Bad,,,,,,,DC,1993,12,11/1/93,
Anne-Marie Brogan,Secret,Living,Female,Good,,,,Brown,Black,,DC,1992,12,9/1/92,
Iqula,Public,Living,Male,Good,,,,,Black,,DC,1992,12,2/1/92,
Jennifer Jurden,Public,Living,Female,Good,,,,Blue,Brown,,DC,1992,12,2/1/92,
Tabu Singh,,Living,Male,Good,,,,,Black,,DC,1992,12,9/1/92,
Jeb Friedman,Public,Deceased,Male,Neutral,,,,,Black,,DC,1991,12,10/1/91,
Thesily,Public,Deceased,Male,Neutral,,,,,Black,,DC,1991,12,12/1/91,
Flex Mentallo,Public,Living,Male,Good,,,,Brown,Brown,,DC,1990,12,8/1/90,
John Butcher,Secret,Living,Male,Good,,,,Brown,Black,,DC,1990,12,5/1/90,
Tascha Pushkin,,Living,Female,Good,,,,,,,DC,1990,12,2/1/90,
Andrew Greenwald,,Living,Male,Good,,,,,,,DC,1989,12,1/1/89,
Artemio Villareal,,Living,Male,Good,,,,Brown,Black,,DC,1989,12,11/1/89,
Chuy Salinas,Public,Living,Male,Good,,,,,Black,,DC,1989,12,8/1/89,
Curtis DeVore,Public,Living,Male,Good,,,,,,,DC,1989,12,11/1/89,
Despair,Secret,Living,Female,Neutral,,,,Grey,Black,,DC,1989,12,11/1/89,
Jason Praxis,Public,Living,Male,Good,,,,Blue,Blond,,DC,1989,12,2/1/89,
Lester Lee,Secret,Living,Male,Good,,,,,Brown,,DC,1989,12,1/1/89,
Mervyn Pumpkinhead,Secret,Living,Male,Neutral,,,,,,,DC,1989,12,5/1/89,
Sturgis Butterfield,,Living,Male,Good,,,,,Blond,,DC,1989,12,1/1/89,
Harold Melrose,Public,Deceased,Male,Bad,,,,,Black,,DC,1988,12,10/1/88,
Matango,Public,Living,Male,Bad,,,,,,,DC,1988,12,11/1/88,
Oliversity,,Deceased,Male,Good,,,,,,,DC,1988,12,3/1/88,
Unknown Soldier II,Secret,Living,Male,Good,,,,,,,DC,1988,12,12/1/88,
Christine Fenton,Public,Living,Female,Good,,,,,Blond,,DC,1987,12,8/1/87,
Diana Rockwell,Public,Deceased,Female,Good,,,,Blue,Blond,,DC,1987,12,12/1/87,
Garrison Slate,Public,Living,Male,Neutral,,,,Brown,Black,,DC,1987,12,5/1/87,
Jonathan Lord,Secret,Living,Male,Good,,,,Black,Black,,DC,1987,12,9/1/87,
Sea Wolf,Secret,Living,Male,Bad,,,,Black,Brown,,DC,1987,12,6/1/87,
Ubermensch,,Living,Male,Bad,,,,Black,,,DC,1987,12,6/1/87,
Wesley Fermin,,Deceased,Male,Neutral,,,,,,,DC,1987,12,2/1/87,
Bernard Ferguson,Public,Living,Male,Bad,,,,Black,,,DC,1986,12,6/1/86,
Brenda Valentine,Public,Living,Female,,,,,,Black,,DC,1986,12,1/1/86,
Denton Fixx,Public,Living,Male,Good,,,,,Brown,,DC,1986,12,1/1/86,
Theresa Zimmer,,Deceased,Female,Bad,,,,Red,Black,,DC,1986,12,12/1/86,
Bolphunga,Public,Living,Male,Bad,,,,Black,Black,,DC,1985,12,5/1/85,
Mekanique,Secret,Living,Female,Neutral,,,,Photocellular,,,DC,1985,12,10/1/85,
Mzzttexxal,,Living,Female,Bad,,,,,,,DC,1985,12,2/1/85,
Syonide II,Secret,Deceased,Female,Bad,,,,Blue,Red,,DC,1985,12,3/1/85,
Tao Jones,Secret,Living,Female,Bad,,,,Black,Black,,DC,1985,12,8/1/85,
Jackhammer,Secret,Deceased,Male,Bad,,,,,,,DC,1984,12,5/1/84,
Jogarr,Public,Deceased,Male,Good,,,,,Black,,DC,1984,12,11/1/84,
Luther Mannkin,Public,Living,Male,Good,,,,,Black,,DC,1984,12,9/1/84,
Mayflower,Secret,Deceased,Female,Bad,,,,Brown,Brown,,DC,1984,12,9/1/84,
Scoopshovel,Secret,Deceased,Male,Bad,,,,,Black,,DC,1984,12,5/1/84,
Sparkler,Secret,Deceased,Male,Good,,,,Black,Black,,DC,1984,12,9/1/84,
Hollika Rahn,Public,Deceased,Female,Good,,,,Black,Black,,DC,1983,12,4/1/83,
Jivan Shi,Secret,Deceased,Male,Bad,,,,Brown,Black,,DC,1983,12,3/1/83,
Prince Moonstone,Public,Living,Male,Good,,,,,Red,,DC,1983,12,12/1/83,
Terri Kurtzberger,,Living,Female,,,,,,Red,,DC,1983,12,10/1/83,
Black-Cloud-In-Morning,Secret,Deceased,Male,Bad,,,,Brown,Black,,DC,1982,12,6/1/82,
Loretta York,Secret,Living,Female,Good,,,,Blue,Blond,,DC,1982,12,10/1/82,
Elliot Taylor,Secret,Living,Male,Good,,,,,Black,,DC,1980,12,11/1/80,
Clive Yorkin,Public,Living,Male,Bad,,,,,Brown,,DC,1979,12,2/1/79,
Mongo Ironhand,,Living,Male,Good,,,,,,,DC,1979,12,12/1/79,
Anubis,Secret,Living,Male,,,,,Black,Black,,DC,1975,12,12/1/75,
O-Sensei,,Deceased,Male,Good,,,,,,,DC,1975,12,5/1/75,
Angry Charlie,,Living,Male,Good,,,,Yellow,,,DC,1972,12,1/1/72,
Harvey Lockman,,Living,Male,Good,,,,,Brown,,DC,1971,12,3/1/71,
Ne-ahn,,Living,Male,Good,,,,,Black,,DC,1968,12,5/1/68,
Charles Vicker,Secret,Deceased,Male,Good,,,,Brown,Brown,,DC,1967,12,9/1/67,
Silver Shannon,Public,Living,Female,Good,,,,,White,,DC,1967,12,6/1/67,
